Project ID,City,Project Type,Project Size (sq. m),Start Date,End Date,Labor Count,Equipment Count,Avg Temperature (°C),Rainfall (mm),Milestone,External Factor,Delayed,Delay Duration (days),Delay Reason
PRJ-05129,Pune,Bridge,89369,2022-05-01,2023-02-02,726,25,33.26530311041315,423.97541011651595,Finishing,Land dispute,True,103,Site condition issues
PRJ-05130,Ahmedabad,Railway,87521,2017-10-26,2021-01-07,1343,48,42.726384299285144,311.5623009968594,Inspection,None,True,39,Design change
PRJ-05131,Delhi,Industrial,4835,2022-05-13,2023-06-01,483,28,28.35959135763991,215.5410020302216,Roofing,Land dispute,False,0,No Delay
PRJ-05132,Mumbai,Industrial,12923,2024-05-21,2028-02-19,1215,17,38.271005496248094,39.1797572056265,Structural Completion,Funding issues,False,0,No Delay
PRJ-05133,Hyderabad,Airport,35516,2015-10-30,2019-12-04,543,44,36.738851819232764,415.44903272239196,Handover,Environmental clearance delay,True,39,Equipment failure
PRJ-05134,Delhi,Metro,45318,2018-03-22,2021-06-02,500,22,33.73339372425232,353.2504143332892,Finishing,Environmental clearance delay,True,363,Financial issues
PRJ-05135,Chennai,Railway,6710,2018-03-26,2021-04-12,1035,50,37.653751514191825,477.26404081596064,Roofing,Environmental clearance delay,True,291,Monsoon rains
PRJ-05136,Mumbai,Metro,79473,2016-03-26,2017-12-28,1464,24,33.65144324108124,229.6833794311548,Structural Completion,None,False,0,No Delay
PRJ-05137,Bangalore,Highway,47122,2023-09-17,2027-06-11,210,11,25.05480220206756,89.10941450293348,Roofing,Land dispute,True,223,Equipment failure
PRJ-05138,Kolkata,Industrial,21857,2022-07-04,2024-11-10,111,37,16.911310705694234,71.66165834829647,Structural Completion,Land dispute,False,0,No Delay
PRJ-05139,Bangalore,Residential,88895,2015-06-08,2017-06-09,203,14,32.27596440593497,95.95093216521077,Finishing,Land dispute,True,227,Financial issues
PRJ-05140,Hyderabad,Residential,64116,2016-12-17,2020-03-12,1124,16,35.3332961282098,156.43860723066643,Structural Completion,None,False,0,No Delay
PRJ-05141,Mumbai,Bridge,50620,2024-03-06,2025-09-15,1651,16,22.818978776530415,444.3666416729341,Inspection,Environmental clearance delay,True,210,Site condition issues
PRJ-05142,Delhi,Residential,21095,2024-11-02,2028-03-23,214,44,35.071172075076774,389.72789213204726,Structural Completion,None,False,0,No Delay
PRJ-05143,Delhi,Commercial,52765,2015-05-20,2019-01-01,1414,15,25.663232828446525,2.4619038938392124,Foundation,Funding issues,False,0,No Delay
PRJ-05144,Kolkata,Industrial,16074,2018-05-13,2020-07-09,911,23,22.299984682971303,266.8158897965421,Handover,Funding issues,False,0,No Delay
PRJ-05145,Delhi,Commercial,59789,2020-10-21,2021-05-02,461,37,30.862478822429992,45.888804101055115,Finishing,Funding issues,False,0,No Delay
PRJ-05146,Delhi,Railway,52099,2016-02-05,2017-10-18,1769,17,44.654670793289924,164.8306533001161,Finishing,Environmental clearance delay,False,0,No Delay
PRJ-05147,Pune,Industrial,23150,2017-10-08,2021-10-13,1235,43,40.12805426167658,357.14246209122126,Handover,Land dispute,False,0,No Delay
PRJ-05148,Delhi,Metro,11979,2023-10-03,2025-10-28,394,10,33.885142271880476,118.21561418546473,Structural Completion,Land dispute,False,0,No Delay
PRJ-05149,Delhi,Metro,76648,2023-05-18,2025-12-12,1087,38,22.451280569356875,426.3933428094421,Foundation,Land dispute,True,95,Financial issues
PRJ-05150,Delhi,Residential,33087,2019-10-25,2021-04-16,1798,24,22.00261709468451,369.13303719532996,Handover,Environmental clearance delay,True,281,Financial issues
PRJ-05151,Mumbai,Metro,13665,2018-12-21,2020-10-08,856,41,30.77752715973641,207.15830192226187,Roofing,Land dispute,False,0,No Delay
PRJ-05152,Bangalore,Metro,93851,2017-11-13,2019-10-22,1137,19,43.24343695157398,107.5035256038751,Roofing,None,False,0,No Delay
PRJ-05153,Hyderabad,Airport,11043,2024-04-17,2027-08-05,1709,31,17.245741401121606,223.12561696339162,Inspection,Land dispute,True,208,Regulatory approval delay
PRJ-05154,Bangalore,Residential,14492,2019-08-11,2023-07-08,1286,44,15.20026656541964,51.146032173961856,Finishing,None,True,7,Regulatory approval delay
PRJ-05155,Ahmedabad,Railway,39824,2019-05-10,2021-03-14,55,50,27.53994618768054,86.57854932835268,Handover,Environmental clearance delay,True,349,Equipment failure
PRJ-05156,Chennai,Bridge,70478,2021-04-05,2022-01-29,1260,17,31.914819134472395,28.186637652182988,Handover,None,True,48,Monsoon rains
PRJ-05157,Bangalore,Residential,67244,2019-06-06,2021-12-26,663,38,23.55630918863542,445.6460300406568,Finishing,Land dispute,False,0,No Delay
PRJ-05158,Pune,Highway,79531,2016-05-06,2020-01-09,1618,37,17.708237988831208,34.89054311797163,Inspection,Environmental clearance delay,False,0,No Delay
PRJ-05159,Delhi,Residential,92427,2017-02-24,2018-09-10,1065,18,36.34608096873796,91.10780696216824,Foundation,Land dispute,True,267,Financial issues
PRJ-05160,Chennai,Industrial,33252,2019-04-17,2022-01-27,203,14,18.664925744061073,311.6064556534719,Foundation,None,True,85,Material shortage
PRJ-05161,Delhi,Bridge,35986,2022-05-05,2023-12-29,377,39,42.50797456882968,346.88333289155526,Structural Completion,Land dispute,False,0,No Delay
PRJ-05162,Chennai,Highway,4655,2019-11-25,2023-11-10,1826,43,44.67566762766161,295.94096078163767,Structural Completion,Land dispute,False,0,No Delay
PRJ-05163,Ahmedabad,Residential,58137,2015-08-26,2017-08-27,415,34,36.45036601180573,327.4554008092992,Handover,Environmental clearance delay,False,0,No Delay
PRJ-05164,Ahmedabad,Highway,42621,2021-06-18,2024-05-04,675,8,26.606239564087822,275.257725844585,Roofing,Land dispute,False,0,No Delay
PRJ-05165,Kolkata,Residential,56463,2021-04-02,2022-07-23,736,33,43.20473526362178,258.3232888360515,Roofing,Land dispute,False,0,No Delay
PRJ-05166,Pune,Bridge,88726,2015-04-23,2018-12-26,1003,16,26.544081167454372,200.99101584419088,Foundation,None,False,0,No Delay
PRJ-05167,Mumbai,Residential,10085,2023-08-25,2025-07-06,1259,42,30.479050384054,496.71399465207605,Foundation,None,True,167,Site condition issues
PRJ-05168,Mumbai,Industrial,33792,2020-06-23,2022-10-30,542,32,39.69580344151217,206.76219672768588,Handover,None,True,157,Labor strike
PRJ-05169,Chennai,Residential,86682,2021-02-11,2022-07-04,213,37,43.1585307866621,295.23529320438746,Inspection,Funding issues,True,129,Site condition issues
PRJ-05170,Ahmedabad,Bridge,86585,2020-12-04,2023-05-02,411,28,36.59481300645828,11.44853693720027,Handover,None,False,0,No Delay
PRJ-05171,Delhi,Railway,62604,2024-10-13,2027-09-07,1659,38,27.492650647041366,334.1057995366739,Roofing,None,False,0,No Delay
PRJ-05172,Delhi,Highway,21311,2020-12-21,2024-10-22,606,5,15.59488489057456,419.8600889488595,Structural Completion,Land dispute,False,0,No Delay
PRJ-05173,Delhi,Metro,32834,2023-09-11,2027-06-21,126,38,18.198330087406816,263.9931320039529,Structural Completion,Environmental clearance delay,False,0,No Delay
PRJ-05174,Ahmedabad,Residential,62458,2023-11-18,2025-07-24,1061,22,38.05389644730517,172.24766025144706,Foundation,Land dispute,True,178,Material shortage
PRJ-05175,Delhi,Commercial,95679,2015-02-25,2015-09-29,143,22,44.96738548580935,497.6335160464015,Foundation,Environmental clearance delay,False,0,No Delay
PRJ-05176,Ahmedabad,Industrial,62061,2023-09-18,2027-01-28,1028,24,39.22032860298515,394.0099871574177,Inspection,None,True,352,Labor strike
PRJ-05177,Chennai,Railway,64008,2022-10-16,2025-04-02,919,33,27.70592096574209,268.8013764117248,Foundation,Land dispute,True,179,Regulatory approval delay
PRJ-05178,Hyderabad,Metro,54612,2015-01-03,2015-08-16,671,46,20.042010637651224,265.08984547394675,Structural Completion,Land dispute,True,182,Monsoon rains
PRJ-05179,Chennai,Railway,26486,2022-08-27,2024-04-13,1402,12,31.077919437568212,392.3593212595043,Foundation,Funding issues,True,170,Financial issues
PRJ-05180,Kolkata,Industrial,74751,2020-06-18,2022-06-30,743,15,40.36462037959077,475.9373852358419,Structural Completion,Land dispute,False,0,No Delay
PRJ-05181,Bangalore,Residential,13010,2015-06-23,2016-10-06,1241,34,43.87998134494711,227.93563216204555,Inspection,Environmental clearance delay,False,0,No Delay
PRJ-05182,Hyderabad,Airport,86832,2018-09-02,2021-12-05,1247,6,35.31138267468084,451.8804732222198,Structural Completion,None,False,0,No Delay
PRJ-05183,Kolkata,Railway,93268,2019-01-22,2020-06-02,1010,42,38.544691526597674,436.83544960842863,Handover,None,True,211,Material shortage
PRJ-05184,Bangalore,Residential,36620,2018-03-20,2019-07-29,88,24,19.36085876359436,398.4519599273141,Roofing,None,True,60,Monsoon rains
PRJ-05185,Mumbai,Bridge,31825,2020-04-19,2020-12-07,1109,23,34.0855689559518,291.78931102392613,Roofing,None,False,0,No Delay
PRJ-05186,Kolkata,Railway,59999,2022-06-03,2024-02-03,253,49,29.73956287592592,58.91999873026976,Structural Completion,Funding issues,True,120,Equipment failure
PRJ-05187,Pune,Residential,69773,2018-09-29,2020-04-17,1414,38,39.48932006927056,70.8811612535602,Handover,Land dispute,True,357,Equipment failure
PRJ-05188,Delhi,Railway,19728,2016-06-15,2018-11-14,220,13,23.749723639216995,384.27109939740114,Handover,None,True,247,Design change
PRJ-05189,Kolkata,Bridge,31535,2020-05-15,2021-05-30,1487,14,35.990490067718284,315.7692784888302,Inspection,Environmental clearance delay,False,0,No Delay
PRJ-05190,Chennai,Bridge,92163,2022-11-29,2023-11-11,1277,34,22.845867254404485,46.68988716163886,Finishing,Funding issues,False,0,No Delay
PRJ-05191,Chennai,Railway,71151,2019-04-07,2021-12-18,1981,24,21.394905886365763,123.98815278569475,Handover,None,False,0,No Delay
PRJ-05192,Hyderabad,Highway,20070,2021-12-27,2024-10-15,313,33,40.963429321270844,72.9421284682743,Handover,None,True,239,Monsoon rains
PRJ-05193,Pune,Airport,83507,2015-10-13,2019-08-30,118,41,25.515759621371764,192.41357286033934,Structural Completion,None,True,290,Material shortage
PRJ-05194,Delhi,Residential,94829,2015-01-23,2017-06-11,926,10,17.68839106285275,201.52920136692865,Structural Completion,Environmental clearance delay,True,143,Site condition issues
PRJ-05195,Ahmedabad,Highway,53609,2022-02-26,2026-02-10,751,5,27.563850179074834,231.0099831759564,Roofing,Environmental clearance delay,True,319,Equipment failure
PRJ-05196,Chennai,Airport,81267,2021-10-18,2024-10-29,1531,13,40.81586803271692,414.2735318746058,Roofing,Environmental clearance delay,True,38,Monsoon rains
PRJ-05197,Ahmedabad,Residential,12688,2018-07-13,2020-02-11,1147,41,28.0401176823022,36.503660693131266,Foundation,Environmental clearance delay,True,209,Financial issues
PRJ-05198,Chennai,Metro,72732,2017-08-02,2020-09-05,1130,25,16.096757138554278,128.1184011162702,Inspection,Environmental clearance delay,False,0,No Delay
PRJ-05199,Chennai,Airport,72552,2019-11-26,2020-08-04,1288,31,37.163969938484485,353.8411327800548,Roofing,Land dispute,True,55,Financial issues
PRJ-05200,Bangalore,Commercial,14448,2019-01-18,2020-09-16,406,30,18.14348983363536,82.87154696192816,Foundation,None,True,14,Regulatory approval delay
PRJ-05201,Ahmedabad,Airport,80914,2022-02-24,2025-10-14,1718,45,43.76075379176142,392.62328381071933,Finishing,Environmental clearance delay,False,0,No Delay
PRJ-05202,Mumbai,Railway,62181,2023-10-23,2024-11-03,66,39,17.169053611710762,86.70447934685171,Inspection,Land dispute,True,164,Regulatory approval delay
PRJ-05203,Hyderabad,Railway,68211,2023-07-26,2025-09-26,1571,23,36.60659532931085,130.94430047928407,Roofing,Land dispute,True,8,Site condition issues
PRJ-05204,Ahmedabad,Highway,79923,2018-11-25,2022-07-27,793,6,34.91307575716607,99.7937019151875,Finishing,Funding issues,False,0,No Delay
PRJ-05205,Kolkata,Airport,16135,2023-07-26,2027-05-19,1805,39,33.501025740943334,171.0077139675928,Handover,Land dispute,True,299,Equipment failure
PRJ-05206,Ahmedabad,Railway,69461,2020-12-26,2022-02-15,1444,35,33.186099136227924,345.9639787405713,Roofing,Funding issues,False,0,No Delay
PRJ-05207,Ahmedabad,Residential,59374,2019-02-25,2020-06-28,1130,45,24.564933747219555,356.4121469302084,Inspection,Environmental clearance delay,True,10,Monsoon rains
PRJ-05208,Pune,Residential,65807,2023-03-09,2024-11-15,1175,38,25.608192051394767,336.3399161603397,Foundation,Land dispute,True,190,Labor strike
PRJ-05209,Kolkata,Residential,64190,2017-07-04,2020-03-29,1338,39,35.46740324141771,432.46446882705993,Finishing,None,True,137,Equipment failure
PRJ-05210,Pune,Bridge,12158,2021-09-27,2024-09-29,686,18,42.41395068989727,71.43385808468949,Inspection,Environmental clearance delay,True,85,Site condition issues
PRJ-05211,Chennai,Commercial,14694,2018-01-07,2020-06-07,703,15,40.08105323686573,125.8593581700006,Handover,Funding issues,True,104,Material shortage
PRJ-05212,Kolkata,Bridge,83576,2019-11-04,2020-08-11,1798,33,17.323178098220932,151.79652991450538,Structural Completion,Environmental clearance delay,False,0,No Delay
PRJ-05213,Hyderabad,Railway,54979,2015-03-08,2017-12-21,1868,44,26.99625980626847,127.94912292129484,Foundation,Land dispute,False,0,No Delay
PRJ-05214,Ahmedabad,Metro,45524,2022-09-26,2024-07-20,1557,35,44.59571175548649,339.33004255208164,Finishing,Environmental clearance delay,True,121,Labor strike
PRJ-05215,Kolkata,Highway,67144,2016-03-23,2018-07-23,1661,27,33.78798214689794,211.82810022491532,Structural Completion,Funding issues,False,0,No Delay
PRJ-05216,Chennai,Residential,21292,2015-09-03,2018-02-04,1088,36,24.40961072891011,380.1109916838995,Foundation,Environmental clearance delay,False,0,No Delay
PRJ-05217,Kolkata,Bridge,44539,2019-07-25,2022-07-03,227,18,21.493460951505824,6.5284821046104335,Foundation,Land dispute,True,103,Design change
PRJ-05218,Chennai,Commercial,4462,2022-07-29,2023-12-07,1668,47,38.56276966974141,487.1656229943185,Structural Completion,Funding issues,False,0,No Delay
PRJ-05219,Chennai,Highway,6436,2023-08-09,2024-07-13,895,19,18.380146828536997,343.86490241447535,Handover,Funding issues,True,315,Site condition issues
PRJ-05220,Kolkata,Airport,97809,2021-06-27,2023-04-14,1479,9,31.346882962603836,261.9402532330932,Structural Completion,Land dispute,True,264,Equipment failure
PRJ-05221,Mumbai,Airport,34248,2023-08-12,2027-03-06,1428,42,43.191029977009144,171.6384113930579,Finishing,None,True,295,Monsoon rains
PRJ-05222,Hyderabad,Highway,40468,2022-07-27,2023-12-30,268,32,19.185829860456487,3.9747002454912916,Finishing,Funding issues,True,258,Site condition issues
PRJ-05223,Ahmedabad,Highway,21395,2022-03-08,2024-04-23,1017,34,26.669999483201906,117.06365322480782,Roofing,Land dispute,True,68,Material shortage
PRJ-05224,Bangalore,Airport,39096,2023-05-01,2026-05-15,976,21,38.120933138645015,301.3787000547624,Roofing,None,True,42,Material shortage
PRJ-05225,Pune,Commercial,28291,2024-03-24,2027-04-15,169,47,18.27853811442352,398.9448548990391,Roofing,Environmental clearance delay,True,83,Site condition issues
PRJ-05226,Hyderabad,Railway,38850,2019-12-04,2023-12-03,52,11,32.796996115406216,80.37260386642653,Handover,None,False,0,No Delay
PRJ-05227,Pune,Commercial,32878,2015-05-25,2017-10-27,1670,37,42.61578322900796,209.15839028930745,Structural Completion,Funding issues,True,143,Equipment failure
PRJ-05228,Delhi,Highway,5638,2020-11-03,2024-10-30,421,19,36.08963945576069,337.2335993643354,Inspection,Environmental clearance delay,False,0,No Delay
PRJ-05229,Ahmedabad,Industrial,75237,2019-08-22,2020-05-21,1159,38,42.568995480710825,283.2036624557761,Inspection,None,False,0,No Delay
PRJ-05230,Bangalore,Commercial,41423,2017-01-25,2018-07-18,1261,47,22.982206546196657,135.5205406416764,Finishing,None,False,0,No Delay
PRJ-05231,Pune,Highway,92521,2020-03-09,2023-09-22,1046,33,19.763468083875367,304.1927452134365,Finishing,None,False,0,No Delay
PRJ-05232,Ahmedabad,Commercial,55831,2017-05-21,2021-04-22,868,23,37.86445532120965,403.7841442483626,Roofing,Funding issues,False,0,No Delay
PRJ-05233,Chennai,Airport,78789,2021-06-18,2023-02-19,1490,49,24.78943853661398,86.98990344701497,Roofing,None,False,0,No Delay
PRJ-05234,Mumbai,Railway,58127,2022-03-14,2023-06-01,208,46,42.761995318156096,329.9731724439385,Structural Completion,None,True,149,Equipment failure
PRJ-05235,Mumbai,Bridge,75634,2023-11-22,2025-08-15,1357,12,33.304342877543135,439.57341359753076,Foundation,Funding issues,False,0,No Delay
PRJ-05236,Mumbai,Bridge,61713,2016-03-29,2018-12-31,1603,36,19.368344825940117,421.934378911414,Handover,None,False,0,No Delay
PRJ-05237,Chennai,Metro,74726,2021-01-25,2022-06-27,584,9,39.97345219897502,300.3420487350403,Structural Completion,Environmental clearance delay,False,0,No Delay
PRJ-05238,Hyderabad,Bridge,30642,2024-11-07,2028-03-12,1314,50,26.7325059212464,462.9398524703891,Structural Completion,Environmental clearance delay,False,0,No Delay
PRJ-05239,Pune,Airport,59033,2017-09-15,2020-04-20,661,38,40.13632281439977,248.65728170351142,Finishing,None,True,363,Equipment failure
PRJ-05240,Kolkata,Bridge,14091,2021-04-16,2021-11-06,1401,20,27.347542481833216,497.0917723892179,Inspection,Environmental clearance delay,False,0,No Delay
PRJ-05241,Mumbai,Industrial,44431,2018-07-26,2022-03-14,269,34,18.93961928046987,265.13961213574305,Roofing,Land dispute,False,0,No Delay
PRJ-05242,Bangalore,Commercial,43925,2017-06-16,2020-03-03,1184,30,30.965387903004807,187.4508676351096,Foundation,Land dispute,True,262,Financial issues
PRJ-05243,Pune,Bridge,39901,2024-07-31,2027-11-19,416,26,35.256906780427016,143.89748078269787,Inspection,Funding issues,False,0,No Delay
PRJ-05244,Pune,Railway,66907,2016-05-16,2019-11-26,1237,37,33.1734729763499,370.42993433365814,Structural Completion,None,True,283,Regulatory approval delay
PRJ-05245,Mumbai,Metro,3610,2016-05-03,2018-09-19,1025,26,23.480670598284,250.8684228417059,Finishing,Environmental clearance delay,True,74,Labor strike
PRJ-05246,Bangalore,Airport,4470,2018-05-08,2019-02-12,913,12,19.586853356535453,80.15260979057214,Foundation,None,True,355,Site condition issues
PRJ-05247,Chennai,Railway,51205,2021-02-08,2024-10-31,390,50,24.304729393694437,64.41068520685445,Structural Completion,Land dispute,True,233,Regulatory approval delay
PRJ-05248,Hyderabad,Railway,5724,2015-12-16,2019-12-04,495,17,40.02472720421409,181.25293772944374,Structural Completion,Funding issues,False,0,No Delay
PRJ-05249,Bangalore,Bridge,39215,2021-12-14,2023-12-28,393,50,42.94356337090612,49.46391719183369,Inspection,Environmental clearance delay,True,179,Labor strike
PRJ-05250,Pune,Industrial,47483,2024-01-05,2025-01-27,376,42,25.815888663344154,378.2563109190053,Foundation,None,False,0,No Delay
PRJ-05251,Hyderabad,Residential,31338,2018-10-05,2019-05-14,1591,8,27.99148935013997,208.95738699111027,Structural Completion,None,True,59,Regulatory approval delay
